level_0,index,Radiance,c2_1,c3_1,water_Reflectance_1,c2_2,c3_2,water_Reflectance_2,Mean_water_Reflectance,Standard_deviation_water
1671,1671,2021.0,51.35802,345328.9,0.8008,51.35802,355953.5,0.8261,0.81345,0.017889801564019644
1672,1672,2022.0,51.21847,237342.5,0.5519,51.21847,345302.8,0.8036,0.67775,0.17797877682465404
1673,1673,2023.0,51.16418,192293.4,0.4481,51.16418,330756.4,0.7707,0.6094,0.22811264761078026
1674,1674,2024.0,51.233270000000005,223277.1,0.5194,51.233270000000005,312174.1,0.7266,0.623,0.1465125250618527
1675,1675,2025.0,51.321690000000004,284690.2,0.6611,51.321690000000004,289679.8,0.6729,0.667,0.008343860018001284
1676,1676,2026.0,51.32062,345937.9,0.8038,51.32062,256415.3,0.5954,0.6996,0.14736105319927645
1677,1677,2027.0,51.258109999999995,422254.6,0.9824,51.258109999999995,207283.0,0.4816,0.732,0.35411907601822307
1678,1678,2028.0,51.17477,473425.7,1.1029,51.17477,193098.2,0.4497,0.7763,0.4618821494710528
1679,1679,2029.0,51.102470000000004,467070.1,1.0895,51.102470000000004,263049.8,0.614,0.85175,0.3362292744542033
1680,1680,2030.0,51.01634,426150.4,0.9959,51.01634,378869.9,0.8856,0.94075,0.07799387796487617
1681,1681,2031.0,50.85971,383241.3,0.8981,50.85971,457183.3,1.0715,0.9847999999999999,0.12261231585774726
1682,1682,2032.0,50.58878,325705.4,0.7664,50.58878,488531.1,1.1515,0.95895,0.27230682143493945
1683,1683,2033.0,50.2896,280588.0,0.6644,50.2896,488280.6,1.1578,0.9111,0.34888648583744253
1684,1684,2034.0,50.05937,300891.1,0.7173,50.05937,450741.5,1.0728,0.89505,0.2513764607118176
1685,1685,2035.0,49.86374,388948.5,0.9312,49.86374,370662.6,0.8849,0.90805,0.032739043968937155
1686,1686,2036.0,49.744820000000004,483442.9,1.1589,49.744820000000004,277278.7,0.664,0.9114500000000001,0.3499471460092224
1687,1687,2037.0,49.76715,542095.2,1.2978,49.76715,187274.3,0.4495,0.87365,0.5998386824805483
1688,1688,2038.0,49.91322,584405.4,1.395,49.91322,90631.64,0.2175,0.80625,0.8326182348471597
1689,1689,2039.0,50.06667,587202.5,1.3981,50.06667,27962.03,0.0666,0.73235,0.941512679149888
1690,1690,2040.0,50.20613,524520.8,1.2463,50.20613,22107.53,0.0519,0.6491,0.8445683394492123
1691,1691,2041.0,50.332390000000004,425187.1,1.0078,50.332390000000004,52478.77,0.1238,0.5658,0.625082394568908
1692,1692,2042.0,50.359120000000004,340421.5,0.8055,50.359120000000004,100720.2,0.2386,0.52205,0.4008588342546538
1693,1693,2043.0,50.25505,257264.2,0.6093,50.25505,182519.2,0.4337,0.5215,0.12416795077635773
1694,1694,2044.0,50.11135,200528.3,0.4767,50.11135,261337.9,0.622,0.54935,0.10274261530640534
1695,1695,2045.0,50.0187,217481.6,0.5187,50.0187,287368.4,0.6846,0.60165,0.11730901499884819
1696,1696,2046.0,49.95515,303849.5,0.7254,49.95515,270050.9,0.6442,0.6848000000000001,0.057417070632347696
1697,1697,2047.0,49.876870000000004,386381.0,0.9235,49.876870000000004,251881.2,0.602,0.76275,0.22733483015147504
1698,1698,2048.0,49.760490000000004,425645.0,1.0198,49.760490000000004,263050.3,0.6305,0.82515,0.27527666991592303
1699,1699,2049.0,49.62113,445398.1,1.0702,49.62113,281916.1,0.6777,0.87395,0.27753941161571993
1700,1700,2050.0,49.46777,445263.5,1.0729,49.46777,274024.6,0.6602,0.8665499999999999,0.2918229685956881
1701,1701,2051.0,49.28117,412028.5,0.9961,49.28117,216717.1,0.5234,0.7597499999999999,0.33424937546688105
1702,1702,2052.0,49.10066,372399.6,0.9039,49.10066,154293.7,0.3742,0.63905,0.37455446199451425
1703,1703,2053.0,48.99001,366830.7,0.8928,48.99001,139640.0,0.34,0.6164000000000001,0.39088862863992346
1704,1704,2054.0,48.950109999999995,394575.8,0.9611,48.950109999999995,164552.6,0.4007,0.6809,0.3962626401769412
1705,1705,2055.0,48.91326,418484.5,1.02,48.91326,212477.9,0.5178,0.7689,0.35510902551188417
1706,1706,2056.0,48.83323,415618.3,1.0146,48.83323,292011.6,0.7134,0.864,0.21298056249338804
1707,1707,2057.0,48.733059999999995,397208.5,0.9718,48.733059999999995,397119.0,0.9722,0.972,0.00028284271247458785
1708,1708,2058.0,48.622040000000005,358273.9,0.8783,48.622040000000005,447748.0,1.0977,0.988,0.15513922779232847
1709,1709,2059.0,48.50867,273636.7,0.6717,48.50867,403074.6,0.9901,0.8309,0.22514279912979673
1710,1710,2060.0,48.37857,186811.4,0.4597,48.37857,317218.8,0.7816,0.6206499999999999,0.22761767286394963
1711,1711,2061.0,48.19977,171400.8,0.4246,48.19977,242293.8,0.5989,0.5117499999999999,0.12324871196081524
1712,1712,2062.0,47.95384,220869.5,0.5503,47.95384,157291.1,0.3901,0.4702,0.11327850634608493
1713,1713,2063.0,47.75575,293694.7,0.7333,47.75575,110941.4,0.2768,0.50505,0.3227942456116589
1714,1714,2064.0,47.70353,379801.3,0.9485,47.70353,170324.9,0.4257,0.6871,0.36967542520432706
1715,1715,2065.0,47.74691,482598.3,1.2043,47.74691,299288.5,0.7469,0.9756,0.3234306417147268
1716,1716,2066.0,47.80489,531694.6,1.3259,47.80489,363329.6,0.9061,1.116,0.29684342674211267
1717,1717,2067.0,47.89352,484063.0,1.2055,47.89352,302260.2,0.7533,0.9794,0.31975368645255686
1718,1718,2068.0,47.97252,398917.5,0.9916,47.97252,193021.8,0.4803,0.73595,0.3615436972206818
1719,1719,2069.0,47.92862,350232.9,0.8709,47.92862,110845.5,0.2752,0.5730500000000001,0.4212235095528264
1720,1720,2070.0,47.74873,329398.6,0.8219,47.74873,36315.2,0.0892,0.45555,0.5180971385753833
1721,1721,2071.0,47.52673,330283.2,0.8282,47.52673,1e-10,0.0,0.4141,0.5856258361786987
1722,1722,2072.0,47.32696,365610.6,0.9216,47.32696,50206.85,0.1279,0.52475,0.5612306522277628
1723,1723,2073.0,47.1225,432757.1,1.0955,47.1225,177982.8,0.4519,0.7736999999999999,0.4550939243716619
1724,1724,2074.0,46.952740000000006,477234.3,1.2116,46.952740000000006,253200.9,0.6427,0.92715,0.4022730478170269
1725,1725,2075.0,46.85964,472224.9,1.2008,46.85964,211026.4,0.5358,0.8683000000000001,0.47022600948905413
1726,1726,2076.0,46.78131,451294.5,1.1497,46.78131,133711.9,0.3401,0.7449,0.5724736500486288
1727,1727,2077.0,46.6212,452734.9,1.1579,46.6212,114889.3,0.2942,0.72605,0.610728126910821
1728,1728,2078.0,46.36759,482205.2,1.2406,46.36759,154714.2,0.3986,0.8196,0.595383909759073
1729,1729,2079.0,46.1023,504006.6,1.3035,46.1023,209885.1,0.5429,0.9232,0.5378254177704881
1730,1730,2080.0,45.86907,488528.5,1.2689,45.86907,264149.8,0.6866,0.9777499999999999,0.4117482786849266
1731,1731,2081.0,45.64412,446849.9,1.166,45.64412,327908.9,0.8564,1.0112,0.21892025945535504
1732,1732,2082.0,45.53333,391468.4,1.0249,45.53333,335544.3,0.8785,0.9517,0.10352043276571055
1733,1733,2083.0,45.65871,308788.1,0.8076,45.65871,219825.9,0.576,0.6918,0.16376593052280444
1734,1734,2084.0,45.87657,221993.8,0.5775,45.87657,58097.72,0.1522,0.36485,0.30073251403863865
1735,1735,2085.0,45.92484,195868.3,0.5083,45.92484,1e-10,0.0,0.25415,0.3594223768771221
1736,1736,2086.0,45.822990000000004,238267.6,0.6198,45.822990000000004,17300.82,0.0446,0.3322,0.40672782053850215
1737,1737,2087.0,45.61485,295783.8,0.773,45.61485,72049.37,0.1881,0.48055000000000003,0.41358675631601166
1738,1738,2088.0,45.25692,332832.2,0.8773,45.25692,112032.0,0.296,0.58665,0.41104117190374007
1739,1739,2089.0,44.753640000000004,364259.8,0.971,44.753640000000004,154778.7,0.4134,0.6921999999999999,0.39428274118961887
1740,1740,2090.0,44.415729999999996,360376.3,0.9672,44.415729999999996,166400.9,0.4465,0.70685,0.36819050096383527
1741,1741,2091.0,44.38501,283736.5,0.7625,44.38501,120177.3,0.3228,0.54265,0.3109148516877249
1742,1742,2092.0,44.486979999999996,191282.9,0.513,44.486979999999996,53997.61,0.1449,0.32895,0.26028600615476816
1743,1743,2093.0,44.55208,175370.2,0.4691,44.55208,20548.33,0.0549,0.262,0.292883628767468
1744,1744,2094.0,44.61084,247102.2,0.6599,44.61084,20240.91,0.054,0.35695000000000005,0.4284359987209292
1745,1745,2095.0,44.63732,326283.8,0.8713,44.63732,27594.49,0.0737,0.4725,0.5639883686743903
1746,1746,2096.0,44.56792,359910.1,0.9628,44.56792,26167.91,0.07,0.5164,0.6313049342433497
1747,1747,2097.0,44.43671,372430.8,0.9991,44.43671,23659.62,0.0635,0.5313,0.6615691044781339
1748,1748,2098.0,44.365829999999995,360921.7,0.9698,44.365829999999995,29099.26,0.0782,0.524,0.6304564061059258
1749,1749,2099.0,44.42756,303321.8,0.8143,44.42756,46399.65,0.1243,0.4693,0.4879036790187178
1750,1750,2100.0,44.5195,237548.4,0.6362,44.5195,70736.57,0.1893,0.41275,0.31600602051226806
1751,1751,2101.0,44.52587,230170.3,0.6163,44.52587,96572.14,0.2585,0.4374,0.25300280630854666
1752,1752,2102.0,44.478840000000005,279403.2,0.749,44.478840000000005,122878.7,0.3287,0.53885,0.2971969801327059
1753,1753,2103.0,44.34277,330159.3,0.8876,44.34277,158626.5,0.4261,0.6568499999999999,0.3263297795175917
1754,1754,2104.0,44.04768,342604.1,0.927,44.04768,224657.3,0.6102,0.7686,0.2240114282798983
1755,1755,2105.0,43.633520000000004,337088.8,0.9207,43.633520000000004,307340.1,0.8422,0.88145,0.05550788232314399
1756,1756,2106.0,43.2713,336650.9,0.9275,43.2713,332591.5,0.9156,0.92155,0.00841457069611993
1757,1757,2107.0,42.98957,344401.7,0.9551,42.98957,269560.4,0.7452,0.85015,0.1484217133710563
1758,1758,2108.0,42.74548,356086.4,0.993,42.74548,176333.9,0.491,0.742,0.3549676041556469
1759,1759,2109.0,42.524609999999996,374947.4,1.0512,42.524609999999996,108482.5,0.3043,0.67775,0.5281380548682323
1760,1760,2110.0,42.32524,406084.8,1.1441,42.32524,47700.94,0.1341,0.6391,0.714177848998413
1761,1761,2111.0,42.17737,420242.5,1.1878,42.17737,26241.82,0.0741,0.63095,0.787504822207458
1762,1762,2112.0,42.12144,395075.7,1.1181,42.12144,91435.32,0.259,0.68855,0.6074754357173631
1763,1763,2113.0,42.12102,345710.1,0.9786,42.12102,202498.5,0.5732,0.7759,0.28666108909302634
1764,1764,2114.0,42.07795,290124.6,0.8218,42.07795,258747.2,0.7329,0.77735,0.06286179284748405
1765,1765,2115.0,41.97252,218317.8,0.6194,41.97252,250502.1,0.7112,0.6653,0.06491240251292514
1766,1766,2116.0,41.86408,154574.1,0.4399,41.86408,213079.1,0.6067,0.5233,0.11794541110191613
1767,1767,2117.0,41.81248,131607.2,0.3754,41.81248,161939.7,0.4618,0.41859999999999997,0.06109402589451769
1768,1768,2118.0,41.810359999999996,142282.6,0.4055,41.810359999999996,87497.41,0.2496,0.32755,0.1102379471869828
1769,1769,2119.0,41.76667,167772.2,0.4789,41.76667,27962.03,0.0798,0.27935,0.28220631637155114
1770,1770,2120.0,41.62519,218680.2,0.6273,41.62519,3206.4159999999997,0.0091,0.3182,0.43713341212952367
1771,1771,2121.0,41.43858,273089.9,0.7865,41.43858,1e-10,0.0,0.39325,0.5561394834032196
1772,1772,2122.0,41.2634,263952.1,0.7618,41.2634,4003.55,0.0118,0.38680000000000003,0.5303300858899107
1773,1773,2123.0,41.0721,175167.1,0.5069,41.0721,25440.71,0.0743,0.2906,0.3058943935413005
1774,1774,2124.0,40.94249,91601.45,0.2665,40.94249,51462.1,0.1499,0.2082,0.08244865068635145
1775,1775,2125.0,40.98979,77784.55,0.2261,40.98979,77967.96,0.2265,0.2263,0.0002828427124746271
1776,1776,2126.0,41.15175,102800.6,0.2971,41.15175,106032.3,0.3072,0.30215,0.0071417784899841285
1777,1777,2127.0,41.19191,144429.1,0.4182,41.19191,110177.2,0.3188,0.3685,0.07028641404994285
1778,1778,2128.0,40.98757,217199.2,0.6337,40.98757,53101.77,0.1525,0.3931,0.3402597831069667
1779,1779,2129.0,40.70519,291154.7,0.8538,40.70519,1e-10,0.0,0.4269,0.6037277697770743
1780,1780,2130.0,40.53163,300691.1,0.8837,40.53163,43978.21,0.1303,0.507,0.532734248945945
1781,1781,2131.0,40.444109999999995,243714.7,0.7175,40.444109999999995,205911.8,0.6083,0.6629,0.07721606050557105
1782,1782,2132.0,40.3748,196756.0,0.5809,40.3748,331264.8,0.9782,0.77955,0.28093352416541534
1783,1783,2133.0,40.309329999999996,215764.1,0.6385,40.309329999999996,314711.4,0.9303,0.7844,0.20633375875023463
1784,1784,2134.0,40.245979999999996,261902.4,0.7761,40.245979999999996,226269.0,0.6703,0.7232000000000001,0.07481189744953673
1785,1785,2135.0,40.11449,280138.4,0.8323,40.11449,146104.9,0.4338,0.63305,0.2817820523028392
1786,1786,2136.0,39.87083,267387.4,0.7989,39.87083,59418.32,0.1761,0.48750000000000004,0.44038610332298184
1787,1787,2137.0,39.64197,236023.4,0.7096,39.64197,1685.481,0.0046,0.35710000000000003,0.49851028073651604
1788,1788,2138.0,39.568090000000005,177686.2,0.5356,39.568090000000005,40223.53,0.1215,0.32855,0.29281291808934934
1789,1789,2139.0,39.60246,93559.6,0.2817,39.60246,153674.8,0.4626,0.37215,0.12791561671664645
1790,1790,2140.0,39.59321,56667.59,0.1707,39.59321,225955.5,0.6803,0.4255,0.36034161569266465
1791,1791,2141.0,39.489340000000006,122040.3,0.3699,39.489340000000006,211307.4,0.6376,0.5037499999999999,0.1892924853236387
1792,1792,2142.0,39.34411,209220.2,0.635,39.34411,162290.3,0.4917,0.56335,0.10132840174403225
1793,1793,2143.0,39.18031,204682.8,0.6216,39.18031,117549.5,0.3573,0.48945000000000005,0.18688832226760455
1794,1794,2144.0,38.98086,109860.1,0.3339,38.98086,64915.57,0.1978,0.26585,0.0962372329194891
1795,1795,2145.0,38.812129999999996,30780.28,0.0944,38.812129999999996,29302.19,0.0899,0.09215,0.0031819805153394665
1796,1796,2146.0,38.73963,32429.67,0.1001,38.73963,38129.24,0.1178,0.10894999999999999,0.012515790027001896
1797,1797,2147.0,38.7129,74738.26,0.2298,38.7129,70302.06,0.2168,0.2233,0.009192388155425127
1798,1798,2148.0,38.63317,129796.2,0.401,38.63317,84502.83,0.2606,0.3308,0.09927779207859129
1799,1799,2149.0,38.489940000000004,211013.9,0.6559,38.489940000000004,75248.13,0.2321,0.444,0.29967185386685885
1800,1800,2150.0,38.31917,283131.7,0.883,38.31917,60616.14,0.1872,0.5351,0.49200489834959976
1801,1801,2151.0,38.139790000000005,301877.3,0.9432,38.139790000000005,49671.61,0.1537,0.54845,0.5582608037467793
1802,1802,2152.0,37.944829999999996,282518.7,0.8844,37.944829999999996,38787.49,0.1204,0.5024,0.5402295808265223
1803,1803,2153.0,37.74008,252712.9,0.7937,37.74008,42205.07,0.1333,0.46349999999999997,0.4669733182955959
1804,1804,2154.0,37.51398,206229.2,0.6519,37.51398,71956.37,0.2312,0.44155,0.2974798228451806
1805,1805,2155.0,37.28946,161404.6,0.5162,37.28946,110119.8,0.3561,0.43615000000000004,0.11320779566796624
1806,1806,2156.0,37.10817,162974.1,0.5264,37.10817,133585.3,0.4327,0.47955,0.06625590539717952
1807,1807,2157.0,36.9648,210997.8,0.6832,36.9648,147548.8,0.4778,0.5805,0.14523973285571687
1808,1808,2158.0,36.84536,260429.5,0.8439,36.84536,147985.2,0.4791,0.6615,0.2579525537768525
1809,1809,2159.0,36.75567,290809.5,0.9438,36.75567,128236.6,0.4156,0.6797,0.37349380182273434
1810,1810,2160.0,36.68525,310702.7,1.0098,36.68525,93667.05,0.3043,0.65705,0.4988638341271093
1811,1811,2161.0,36.58294,301289.4,0.9802,36.58294,54265.48,0.1766,0.5784,0.5682310093615096
1812,1812,2162.0,36.43112,254856.0,0.8299,36.43112,1e-10,0.0,0.41495,0.5868279177067157
1813,1813,2163.0,36.28485,193778.1,0.6316,36.28485,1e-10,0.0,0.3158,0.4466086429974235
1814,1814,2164.0,36.189409999999995,128162.2,0.4182,36.189409999999995,1e-10,0.0,0.2091,0.29571205589221417
1815,1815,2165.0,36.123909999999995,56458.51,0.1846,36.123909999999995,24944.16,0.0808,0.13269999999999998,0.07339768388716363
1816,1816,2166.0,36.06777,14698.57,0.0489,36.06777,76851.14,0.2516,0.15025,0.14333054454651317
1817,1817,2167.0,36.04031,12812.12,0.0427,36.04031,134541.7,0.4443,0.2435,0.28397408332451746
1818,1818,2168.0,35.99605,33589.9,0.1115,35.99605,186280.6,0.6179,0.3647,0.35807887399286764
1819,1819,2169.0,35.866620000000005,66735.45,0.2241,35.866620000000005,208298.0,0.692,0.45804999999999996,0.33085526291718553
1820,1820,2170.0,35.66579,116956.1,0.3953,35.66579,206333.4,0.686,0.5406500000000001,0.2055559412909294
1821,1821,2171.0,35.44,166973.2,0.5665,35.44,187745.0,0.6252,0.59585,0.04150716805565032
1822,1822,2172.0,35.1715,212721.5,0.7242,35.1715,145753.0,0.4877,0.60595,0.16723075375061844
1823,1823,2173.0,34.907109999999996,252910.5,0.8635,34.907109999999996,93288.12,0.3155,0.5895,0.3874945160902281
1824,1824,2174.0,34.77782,273674.7,0.9358,34.77782,60796.66,0.208,0.5719,0.5146323153475694
1825,1825,2175.0,34.77476,276958.5,0.9481,34.77476,42108.78,0.1445,0.5463,0.5682310093615097
1826,1826,2176.0,34.81722,266865.9,0.9138,34.81722,41819.33,0.1431,0.52845,0.5449671962604722
1827,1827,2177.0,34.89505,239751.7,0.8193,34.89505,75139.89,0.2571,0.5382,0.39753543238307704
1828,1828,2178.0,34.99459,200875.9,0.6837,34.99459,127201.3,0.4349,0.5593,0.175928167159213
1829,1829,2179.0,34.98278,172098.5,0.5853,34.98278,153527.5,0.525,0.55515,0.04263853890554883
1830,1830,2180.0,34.8275,153537.4,0.5253,34.8275,148515.1,0.5081,0.5166999999999999,0.012162236636408613
1831,1831,2181.0,34.62679,144245.6,0.4981,34.62679,130177.8,0.4457,0.4719,0.03705239533417509
1832,1832,2182.0,34.439840000000004,148664.1,0.5174,34.439840000000004,105560.0,0.3614,0.4394,0.11030865786510138
1833,1833,2183.0,34.24565,163859.5,0.5737,34.24565,72940.24,0.2496,0.41164999999999996,0.22917330778256004
1834,1834,2184.0,34.088640000000005,178386.5,0.6266,34.088640000000005,45686.97,0.1565,0.39155,0.332410897835796
1835,1835,2185.0,33.98017,195308.9,0.6867,33.98017,22897.1,0.0791,0.3829,0.42963808024894623
1836,1836,2186.0,33.90115,206314.9,0.7254,33.90115,8378.546,0.0304,0.3779,0.4914392129246506
1837,1837,2187.0,33.84735,195545.6,0.6878,33.84735,13123.36,0.0479,0.36785,0.4524776292812718
1838,1838,2188.0,33.82581,165328.0,0.5819,33.82581,36274.75,0.1288,0.35535,0.3203900825556247
1839,1839,2189.0,33.77106,134765.3,0.4749,33.77106,56463.44,0.1997,0.3373,0.1945957861825379
1840,1840,2190.0,33.64663,103580.6,0.3655,33.64663,68639.57,0.2433,0.3044,0.0864084486609961
1841,1841,2191.0,33.498940000000005,78300.77,0.2773,33.498940000000005,75301.27,0.2677,0.27249999999999996,0.006788225099390855
1842,1842,2192.0,33.37735,77846.63,0.2776,33.37735,71427.97,0.2546,0.2661,0.01626345596729061
1843,1843,2193.0,33.27272,101089.7,0.3623,33.27272,56130.5,0.2009,0.2816,0.11412703448350878
1844,1844,2194.0,33.18667,136614.5,0.4913,33.18667,39146.84,0.1407,0.316,0.24791163748400358
1845,1845,2195.0,33.13478,189398.6,0.6829,33.13478,22045.42,0.0789,0.38089999999999996,0.42709249583667463
1846,1846,2196.0,33.09556,247313.0,0.893,33.09556,6484.061,0.0223,0.45765,0.6156778743791269
1847,1847,2197.0,33.02493,275543.5,0.9956,33.02493,2376.12,0.0077,0.50165,0.6985507891341903
1848,1848,2198.0,32.92623,272732.6,0.9855,32.92623,8964.494,0.0323,0.5089,0.6740141838270172
1849,1849,2199.0,32.80167,256570.6,0.9281,32.80167,26360.85,0.0969,0.5125000000000001,0.5877471565222583
1850,1850,2200.0,32.647420000000004,229990.5,0.8351,32.647420000000004,62223.56,0.2305,0.5327999999999999,0.42751675990538657
1851,1851,2201.0,32.4667,196498.3,0.7187,32.4667,107120.6,0.3977,0.5582,0.22698127676088176
1852,1852,2202.0,32.26343,182458.8,0.6744,32.26343,132273.4,0.4916,0.583,0.12925911960090092
1853,1853,2203.0,32.02738,189863.1,0.7104,32.02738,139221.2,0.5179,0.61415,0.1361180553784104
1854,1854,2204.0,31.797220000000003,202135.0,0.7631,31.797220000000003,132369.9,0.4929,0.628,0.19106025227660514
1855,1855,2205.0,31.59863,211379.5,0.801,31.59863,108235.0,0.4037,0.60235,0.28093352416541534
1856,1856,2206.0,31.42335,219932.2,0.8338,31.42335,69760.92,0.2612,0.5475,0.4048893429074171
1857,1857,2207.0,31.3012,214196.3,0.8131,31.3012,36984.69,0.1393,0.4762,0.4764485491634957
1858,1858,2208.0,31.24265,191072.2,0.7279,31.24265,10401.01,0.0398,0.38385,0.48656017613446334
1859,1859,2209.0,31.216109999999997,159781.9,0.611,31.216109999999997,1e-10,0.0,0.3055,0.43204224330498053
1860,1860,2210.0,31.20852,120742.5,0.4617,31.20852,1e-10,0.0,0.23085,0.32647120087382897
1861,1861,2211.0,31.220979999999997,75917.76,0.2887,31.220979999999997,1e-10,0.0,0.14435,0.20414172772855627
1862,1862,2212.0,31.19906,55067.43,0.2086,31.19906,1e-10,0.0,0.1043,0.14750247455551382
1863,1863,2213.0,31.124029999999998,71024.37,0.2713,31.124029999999998,35213.42,0.1365,0.2039,0.09531799410394659
1864,1864,2214.0,31.03015,99086.62,0.3811,31.03015,112717.8,0.4374,0.40925,0.03981011178080264
1865,1865,2215.0,30.95127,118546.2,0.4584,30.95127,173361.1,0.6732,0.5658,0.15188653659887044
1866,1866,2216.0,30.876070000000002,136043.0,0.5288,30.876070000000002,226798.4,0.8812,0.7050000000000001,0.2491844296901393
1867,1867,2217.0,30.759940000000004,145697.8,0.5675,30.759940000000004,254319.4,0.9884,0.7779499999999999,0.2976212442014178
1868,1868,2218.0,30.582079999999998,147468.0,0.5735,30.582079999999998,251965.3,0.9794,0.7764500000000001,0.2870146424836197
1869,1869,2219.0,30.38305,139814.4,0.5427,30.38305,224587.2,0.8732,0.70795,0.23369879118215398
1870,1870,2220.0,30.19575,114313.6,0.4441,30.19575,164687.5,0.6406,0.54235,0.13894648250315655
1871,1871,2221.0,30.00899,73421.02,0.2866,30.00899,74392.89,0.2899,0.28825,0.0023334523779155853
1872,1872,2222.0,29.84542,49582.08,0.1962,29.84542,7910.66,0.0315,0.11385,0.11646048686142439
1873,1873,2223.0,29.718729999999997,54441.98,0.2174,29.718729999999997,1e-10,0.0,0.1087,0.15372501422995544
1874,1874,2224.0,29.6108,76215.14,0.3058,29.6108,1e-10,0.0,0.1529,0.21623325368684623
1875,1875,2225.0,29.50692,112088.8,0.4532,29.50692,1e-10,0.0,0.2266,0.3204607932337433
1876,1876,2226.0,29.41318,164943.1,0.6706,29.41318,1e-10,0.0,0.3353,0.47418580746369876
1877,1877,2227.0,29.29567,205594.9,0.8391,29.29567,1e-10,0.0,0.41955,0.5933333000936319
1878,1878,2228.0,29.13512,221434.7,0.9075,29.13512,8814.612,0.0365,0.472,0.6158900064134829
1879,1879,2229.0,28.956390000000003,226141.4,0.9313,28.956390000000003,25107.21,0.1046,0.51795,0.5845651760069188
1880,1880,2230.0,28.77745,229638.0,0.9509,28.77745,28190.31,0.117,0.53395,0.5896563448314619
1881,1881,2231.0,28.58983,229476.9,0.9564,28.58983,19764.56,0.0812,0.5188,0.6188598548944664
1882,1882,2232.0,28.44888,226546.4,0.9492,28.44888,23126.03,0.0952,0.5222,0.6038691911333116
1883,1883,2233.0,28.394090000000002,223694.4,0.94,28.394090000000002,52079.21,0.2174,0.5787,0.5109553600853991
1884,1884,2234.0,28.3686,215827.8,0.9086,28.3686,87749.51,0.3682,0.6384,0.3821205045532102
1885,1885,2235.0,28.3068,192944.6,0.8129,28.3068,109814.6,0.4623,0.6376,0.24791163748400355
1886,1886,2236.0,28.22405,155650.4,0.6553,28.22405,123143.7,0.5205,0.5879,0.09531799410394663
1887,1887,2237.0,28.1256,127664.5,0.5383,28.1256,127813.3,0.5414,0.5398499999999999,0.002192031021678291
1888,1888,2238.0,28.00543,115426.2,0.4902,28.00543,118990.3,0.5033,0.49675,0.009263098833543735
1889,1889,2239.0,27.875909999999998,115126.4,0.4939,27.875909999999998,105849.4,0.4471,0.47050000000000003,0.03309259735953043
1890,1890,2240.0,27.756520000000002,132968.3,0.5753,27.756520000000002,101105.7,0.4296,0.5024500000000001,0.10302545801888001
1891,1891,2241.0,27.64305,169735.3,0.7381,27.64305,101381.1,0.4358,0.58695,0.21375837995269328
1892,1892,2242.0,27.52945,195409.6,0.8512,27.52945,111087.6,0.4822,0.6667,0.26092240225783603
1893,1893,2243.0,27.412340000000004,201730.4,0.878,27.412340000000004,139982.0,0.61,0.744,0.18950461735799476
1894,1894,2244.0,27.29666,193566.5,0.8411,27.29666,170578.5,0.7442,0.79265,0.06851864709697644
1895,1895,2245.0,27.18755,163266.3,0.7092,27.18755,178593.4,0.78,0.7446,0.05006316010800754
1896,1896,2246.0,27.08339,109963.9,0.4782,27.08339,169847.8,0.7424,0.6103,0.18681761158948582
1897,1897,2247.0,26.989390000000004,69410.83,0.3031,26.989390000000004,144313.8,0.6316,0.46735000000000004,0.2322845776197809
1898,1898,2248.0,26.913109999999996,54878.18,0.2416,26.913109999999996,90449.48,0.3973,0.31945,0.11009652583074543
1899,1899,2249.0,26.841620000000002,53673.03,0.2385,26.841620000000002,30741.76,0.1374,0.18795,0.07148849557795994
1900,1900,2250.0,26.756659999999997,59897.66,0.2682,26.756659999999997,557.4025,0.0058,0.137,0.18554481938335007
1901,1901,2251.0,26.66208,75323.02,0.3382,26.66208,1e-10,0.0,0.1691,0.23914351339729037
1902,1902,2252.0,26.565140000000003,95294.93,0.4286,26.565140000000003,1e-10,0.0,0.2143,0.30306596641655426
1903,1903,2253.0,26.48027,120410.6,0.541,26.48027,1e-10,0.0,0.2705,0.3825447686219222
1904,1904,2254.0,26.378079999999997,147298.1,0.663,26.378079999999997,1e-10,0.0,0.3315,0.46881179592668104
1905,1905,2255.0,26.21495,169380.8,0.7693,26.21495,1e-10,0.0,0.38465,0.543977246766811
1906,1906,2256.0,26.00536,188660.3,0.8675,26.00536,1e-10,0.0,0.43375,0.61341513267933
1907,1907,2257.0,25.790589999999998,207725.0,0.9652,25.790589999999998,3379.349,0.0165,0.49084999999999995,0.6708322033116776
1908,1908,2258.0,25.5559,230013.6,1.0783,25.5559,26190.9,0.1258,0.60205,0.6735192090801865
1909,1909,2259.0,25.34693,247658.4,1.1692,25.34693,50230.16,0.2412,0.7052,0.6561950929411161
1910,1910,2260.0,25.24101,252214.4,1.1962,25.24101,66806.78,0.3207,0.75845,0.6190719869288223
1911,1911,2261.0,25.212220000000002,246410.7,1.1728,25.212220000000002,78732.37,0.3779,0.77535,0.5620791803651867
1912,1912,2262.0,25.15319,229997.5,1.0968,25.15319,86412.31,0.4147,0.75575,0.48231753544734407
1913,1913,2263.0,25.042279999999998,197971.0,0.943,25.042279999999998,89744.65,0.4306,0.6868,0.3623215146799869
1914,1914,2264.0,24.905720000000002,162837.6,0.7748,24.905720000000002,88638.4,0.4252,0.6000000000000001,0.24720453070281703
